Event Name,Event Time,Location,Club,Image URL,Event URL,Description,Host Organizations,First Host Org,Perks,Categories,Start Time,End Time
Wolfiethon Meetings,2025-03-27 19:00:00,Student Union - F&S Lounge,Wolfiethon ,https://se-images.campuslabs.com/clink/images/7f73caa5-e780-4d40-a816-d0698b6381e0d5af7459-bf9c-45ad-81fe-b72ac2b5a6c2.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10998911,Wolfiethon weekly meetings for Spring 2025. 7pm to 8pm will strictly be the meeting time for the Wolfiethon Eboard and Committee. 8pm to 9pm will be the meeting time for our Team Captains.,Wolfiethon,Wolfiethon,Credit,N/A,,2025-03-27 09:00:00
Chinablue Cafe,2025-03-27 19:00:00,Union Ballroom,ChinaBlue,https://se-images.campuslabs.com/clink/images/e465330f-1fb6-44db-8d16-d83595e1f3ae898368f0-f752-42e3-b890-eb8556762583.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10410376,Come join us for a yummy cheerful night at our annual ChinaBlue Cafe! Let us woo you with our wonderful performances and serve you the most delicious cream puffs. Enjoy the exciting surprises we have planned for you guys! You definitely don't want to miss this event.,ChinaBlue,ChinaBlue,"Free Food, Free Stuff, Credit",N/A,,2025-03-27 09:30:00
Ski and Snowboard Club Weekly Meetings,2025-03-27 20:00:00,"Stony Brook Union,",Ski and Snowboard Club at Stony Brook,,https://stonybrook.campuslabs.com/engage/event/11057503,This is for the weekly meetings of the SBU ski and snowboard club.,Ski and Snowboard Club at Stony Brook,Ski and Snowboard Club at Stony Brook,Credit,N/A,,2025-03-27 10:00:00
Ski and Snowboard Club Weekly Meetings,2025-03-27 20:00:00,"Stony Brook Union,",Ski and Snowboard Club at Stony Brook,,https://stonybrook.campuslabs.com/engage/event/11057502,This is for the weekly meetings of the SBU ski and snowboard club.,Ski and Snowboard Club at Stony Brook,Ski and Snowboard Club at Stony Brook,Credit,N/A,,2025-03-27 10:00:00
SBU Club Swimming: Practice - Spring 2025,2025-03-27 21:00:00,University Pool,Club Swimming at Stony Brook University,https://se-images.campuslabs.com/clink/images/3e281a15-8e1f-4768-b81c-940d148df8c29d87fca4-2fff-4636-a628-907535e38bb0.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10926707,"Join us for our daily swim practice, all skill levels welcome!
We do not offer a learn to swim program.",Club Swimming at Stony Brook University,Club Swimming at Stony Brook University,Credit,N/A,,2025-03-27 10:00:00
USG Spring Senate Meeting,2025-03-27 19:30:00,SAC 302,Undergraduate Student Government ,https://se-images.campuslabs.com/clink/images/06b990a7-efe4-4edc-975a-4b325304f5c43c2f9a2b-e1ab-40c1-a8a2-c1031d79fe59.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10815226,Agenda:AgendasStony Brook Undergraduate Student Government Senate Meeting. The meeting starts at 7:30 PM in SAC 302 or on ZoomJoin Zoom Meetinghttps://stonybrook.zoom.us/j/98098084342?pwd=cR8gA27AoIPmTBS9LVH7rY4EvAquVY.1Meeting ID: 980 9808 4342Passcode: 632172,Undergraduate Student Government,Undergraduate Student Government,Credit,N/A,,2025-03-27 10:30:00
Taandava Practice 24-25 Thursday (Jan 2 - May 8),2025-03-27 20:00:00,Union L06-01A/ Union Club Hub,Taandava,,https://stonybrook.campuslabs.com/engage/event/10400861,Taandava will host weekly Thursday practices at the Union.,Taandava,Taandava,Credit,N/A,,2025-03-27 10:30:00
Stony Brook AAU Ice Hockey Club On-Ice Practice,2025-02-27 21:45:00-05:00,Peconic Ice Rinks,Stony Brook AAU Ice Hockey ,https://se-images.campuslabs.com/clink/images/0eb9c175-63e1-48e5-ae26-3ebe9e9bc4c47bca0dd1-47f3-4206-b8b7-2b374643fc3f.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10366875,"The Stony Brook AAU Hockey Club hits the ice from 9:45pm-10:45pm @ The Peconic Ice Rinks in Calverton, NY. New members are encouraged to inquire.",Stony Brook AAU Ice Hockey,Stony Brook AAU Ice Hockey,Credit,Sporting/Athletic Program,,2025-03-27 10:45:00
Spring '25 Open Practice,2025-03-28 11:00:00,Walter J. Hawrys Campus Recreation Center,Women's Club Basketball,https://se-images.campuslabs.com/clink/images/651cde31-d7db-4a14-865f-a74f4164663c57942863-cb3b-46d2-aeff-6b4121aec711.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971576,"Our weekly practices focus on developing skills that can translate to both athletic ability and personal life skills. This time allows for the engagement with a community of girls who enjoy playing the game of basketball together. We are also using this time to prepare for club events, games, tournaments, etc.",Women's Club Basketball,Women's Club Basketball,Credit,N/A,,2025-03-28 12:00:00
Not All SHEroes Wear Capes,2025-03-28 11:00:00,SAC Ballroom A,Career Center,https://se-images.campuslabs.com/clink/images/7322c5c1-bf5f-4293-80e7-9c02a271b838018f5240-d52e-4820-bbad-9e0200aad3ae.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11013894,"Register on Handshake!

Not All SHEroes Wear Capes
Date:Friday, March 28, 2025
Time:11:00 a.m. - 1:00 p.m.
Location:Stony Brook University Student Activities Center Ballroom A
Event Purpose:
This event aims to connect Stony Brook University (SBU) female students and alumnae with inspiring women professionals across various fields. Participants will engage in meaningful discussions about the unique challenges and opportunities women encounter in the workplace. Additionally, this event will provide valuable insights into available internships and job opportunities.

Agenda Highlights:
Women Leaders Panel -Panelists to be determined

Industry Breakout Sessions:
Professionals from diverse industries will lead small group discussions in breakout rooms with 6-8 students, grouped by career interest. Each professional will give a brief introduction, address selected topics listed below, and share information on internship and job openings.

Key Discussion Topics:",Career Center,Career Center,Credit,"Career/Networking, Women's History Month",,2025-03-28 02:00:00
Music Check In,2025-03-28 13:00:00,WUSB Radio Station - 2nd Floor of West Side Dining,WUSB,https://se-images.campuslabs.com/clink/images/d6ae8dcf-fa64-4813-a37a-76ce81b7d3fcdb05db23-b6ef-42b5-b548-8ff8deb2995f.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11087587,Join us as we listen to new/unreleased music that gets sent to the station!,WUSB,WUSB,Credit,N/A,,2025-03-28 02:00:00
Workshop| The Elegant Craft of Japanese Flower Arrangements Session 2: Ikebana Mastery,2025-03-28 13:00:00,Charles B. Wang Center Skylight Gallery,Charles B. Wang Center,https://se-images.campuslabs.com/clink/images/0226d38d-9fbe-402a-98a9-ea9d7510e14cb94a2f29-b74c-4fdc-bdf7-a7fa7a4f982b.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10863743,"By Toyomi Sobue
Friday, March 28, 2025Skylight Gallery
Session 2: Ikebana Mastery: Elevating Technique and Creative Expression1:00 PM – 2:30 PM
Admission:$60 (General)$50 (Students/Seniors)
Fee includes all materials.Limited to 15 people per session. Advance reservation is required.
Buy tickets here
The Charles B. Wang Center is proud to again offer a series ofikebanaworkshops led by Toyomi Sobue. These hands-on sessions invite participants to explore the fundamental principles and techniques ofikebana, the Japanese art of flower arrangement. Designed for all skill levels, from beginners to experienced practitioners, these workshops provide a serene and creative space to delve into this timeless art form.
Each session includes all necessary materials, enabling participants to craft their own unique floral arrangements to take home. Guided by Toyomi Sobue’s expertise, you’ll gain a deeper appreciation for the elegance, simplicity, and mindfulness inherent inikebana. Perfect for those seeking to explore new artistic expressions or unwind in a peaceful environment, this workshop series offers an opportunity to infuse your life with the beauty of floral artistry.
Join us regularly to nurture your creativity and bring a touch of Japanese elegance to your surroundings!
About the presenter
Toyomi Sobuewas born and raised in Nagoya, Japan, and started practicingikebanawhile she was in college. She subsequently became a certifiedikebanainstructor. Sobue moved to New York in 1990 and has been spreading Japanese culture in the New York area ever since. In 2007, Soube founded the Long Island Japanese Culture Center (www.lijcc.org) in Port Washington to introduce Japanese culture to both Americans and Japanese. She offersikebanaand Japanese tea ceremony workshops in many colleges and special events.",Charles B. Wang Center,Charles B. Wang Center,Credit,Arts & Crafts,,2025-03-28 02:30:00
Table Tennis Ping Pong Practice Meeting,2025-03-28 13:30:00,MAC Courts in Campus Rec,Table Tennis Club,https://se-images.campuslabs.com/clink/images/1ac470b1-1a17-44e7-900e-389f06db12b2ecd3f34f-956c-4884-93f8-58763e1b588d.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11007028,"4 meetings per week of general ping pong practices. All skill levels welcome. The tables will be set up for free play but if there are too many people, a couple of tables will be set as King of the Court or Around the World. Timers would also be set to rotate people in and out so that everyone can play. Paddles/Balls are supplied by the club, but feel free to bring your own equipment! Sometimes, practices will be more competitive and focused on higher levels of play if the level of interest is there. If you have any questions, go on the discord and ask: https://discord.gg/adEQyyaudE",Table Tennis Club,Table Tennis Club,Credit,N/A,,2025-03-28 03:00:00
CPO Mini-Series: Communication Crash Course,2025-03-28 14:00:00,CPO (Union 108),Center for Prevention and Outreach,https://se-images.campuslabs.com/clink/images/13b1e9e1-527e-4283-be0f-55731a102718fb66e046-7500-4d41-9bb3-684d33a53d3c.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10996605,"Join CPO in this 3-part series to learn about healthy practices for communication, strategies for expressing your needs and setting boundaries, and skills for communicating across differences and managing conflict. Participation in all three sessions is not required!
Email prevention_outreach@stonybrook.edu for accessibility needs.",Center for Prevention and Outreach,Center for Prevention and Outreach,Credit,Health & Wellness,,2025-03-28 03:00:00
Queer Gaming Affinity Group,2025-03-28 15:00:00,LGBTQ* Center,LGBTQ* Services,https://se-images.campuslabs.com/clink/images/37a1b182-fabe-4827-a27c-7fada05650b788735b68-3117-48dd-83a8-9740671c20a9.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11040344,"Want to hang out with other queer gamers? Then the Queer Gaming affinity group (or Gaymer Group) is the place for you! All orientations are welcome! We’ll form discussions, socialize, and hopefully play some games at our meetings! Come join us every Fridays from 3:00 PM - 4:00 PM in the large conference room at the LGBTQ* Center. The Center is above West Side Dining- it’s the one with all the flags, you can’t miss it! Just go through the side entrance by Westside Market and up the stairs or elevator. Be there or be square!

Affinity groups are not meant as a replacement for counseling services. This space is NOT open for research or observation.

Please contact LGBTQ* Services at lgbtqservices@stonybrook.edu or (631) 632-1690 for any accessibility needs or concerns.",LGBTQ* Services,LGBTQ* Services,"Free Food, Free Stuff, Credit",Pride Month,,2025-03-28 04:00:00
CPT & Pre-Completion OPT Information Session,2025-03-28 15:00:00,Harriman 137,The Office of Global Affairs,https://se-images.campuslabs.com/clink/images/8bbd4b12-2b4a-475e-8f56-3ff72808d729f09d9e5b-5a4d-4718-8159-0a160069632a.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11056426,"During this session, advisors will provide an overview of Curricular Practical Training and Pre-Completion Optional Practical Training for F-1 students. Students will also have a chance to ask questions following the information session to ensure they have the knowledge they need to apply for either CPT or Pre-Completion OPT.",The Office of Global Affairs,The Office of Global Affairs,Credit,N/A,,2025-03-28 04:00:00
Badminton Club Weekly Meeting,2025-03-28 15:00:00,MAC Courts,Badminton Club,https://se-images.campuslabs.com/clink/images/54b663b5-b563-449d-a522-bdc04c006ca67bb33c44-46f2-49a6-abc3-5ee3e400a9b7.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11007152,"All skill levels are welcome to join! Come and play with other members or to learn new skills.
Rackets will be available to borrow (We recommend you bring your own if you have). Birdies will be provided.

Location: MAC Courts (Basement of the Recreation Center)
Every Wednesday 12 - 1:30 PM and Friday 3:00 - 4:30 PM

Don’t forget to have:
- CORQ App ready
- Water
- Comfortable / Athletic wear and shoes (No jeans please!)",Badminton Club,Badminton Club,Credit,N/A,,2025-03-28 04:30:00
CPO Expert Series: Sexual Health and HIV 101,2025-03-28 16:00:00,"CPO, Union 108",Center for Prevention and Outreach,https://se-images.campuslabs.com/clink/images/5376c2de-511e-456f-9e96-4b6ee9758ba493a60e08-56db-4c61-a92b-2e17a8c3ff17.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10994831,"Join CPO to learn from the best and the brightest in the field of physical and sexual health.
EOC will be presenting about sexual health and HIV. Free and confidential testing will be available after the presentation.
Friday 2/28 1-2pm
Friday 3/28 4-5pm
Wednesday 4/23 3-4pm",Center for Prevention and Outreach,Center for Prevention and Outreach,"Free Stuff, Credit",Health & Wellness,,2025-03-28 05:00:00
Cybersecurity Club General Body Meeting,2025-03-28 17:00:00,Melville W4550,Cybersecurity Club,,https://stonybrook.campuslabs.com/engage/event/11091525,"The Cybersecurity club's General Body Meetings provide members a place to enhance their technical and theoretical knowledge about cybersecurity, and also further their career possibilities. We do this by discussing weekly events in cybersecurity, hosting lectures on relevant topics like computer and network security, providing hands on demonstrations of technical skills required to succeed in the field, and having professionals discuss their career choices and certification paths.",Cybersecurity Club,Cybersecurity Club,Credit,N/A,,2025-03-28 05:50:00
